Livre	NOM	livre
étages	NOM	étage
!	SENT	!
<EOS>	<EOS>	<EOS>
fit	VER:simp	faire
Brujon	NAM	brujon
.	SENT	.
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
ancien	ADJ	ancien
conduit	VER:pres	conduire
en	PRP	en
plâtre	NOM	plâtre
,	PUN	,
lequel	PRO:REL	lequel
avait	VER:impf	avoir
servi	VER:pper	servir
à	PRP	à
un	DET:ART	un
poêle	NOM	poêle
qu'	PRO:REL	que
on	PRO:PER	on
allumait	VER:impf	allumer
jadis	ADV	jadis
dans	PRP	dans
la	DET:ART	le
baraque	NOM	baraque
,	PUN	,
rampait	VER:impf	ramper
le	DET:ART	le
long	NOM	long
du	PRP:det	du
mur	NOM	mur
et	KON	et
montait	VER:impf	monter
presque	ADV	presque
jusqu'	PRP	jusque
à	PRP	à
l'	DET:ART	le
endroit	NOM	endroit
où	PRO:REL	où
l'	DET:ART	le
on	PRO:PER	on
apercevait	VER:impf	apercevoir
Thénardier	NAM	thénardier
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
tuyau	NOM	tuyau
,	PUN	,
alors	ADV	alors
fort	ADV	fort
lézardé	VER:pper	lézarder
et	KON	et
tout	ADV	tout
crevassé	VER:pper	crevasser
,	PUN	,
est	VER:pres	être
tombé	VER:pper	tomber
depuis	PRP	depuis
,	PUN	,
mais	KON	mais
on	PRO:PER	on
en	PRO:PER	en
voit	VER:pres	voir
encore	ADV	encore
les	DET:ART	le
traces	NOM	trace
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
était	VER:impf	être
fort	ADV	fort
étroit	ADJ	étroit
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
On	PRO:PER	on
pourrait	VER:cond	pouvoir
monter	VER:infi	monter
par	PRP	par
là	ADV	là
,	PUN	,
fit	VER:simp	faire
Montparnasse	NAM	montparnasse
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Par	PRP	par
ce	PRO:DEM	ce
tuyau	NOM	tuyau
?	SENT	?
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
écria	VER:simp	écrier
Babet	NAM	babet
,	PUN	,
un	DET:ART	un
orgue	NOM	orgue
[	PUN	[
83	NUM	@card@
]	PUN	]
!	SENT	!
<EOS>	<EOS>	<EOS>
jamais	ADV	jamais
!	SENT	!
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
faudrait	VER:cond	falloir
un	DET:ART	un
mion	NOM	mion
[	PUN	[
84	NUM	@card@
]	PUN	]
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Il	PRO:PER	il
faudrait	VER:cond	falloir
un	DET:ART	un
môme	NOM	môme
[	PUN	[
85	NUM	@card@
]	PUN	]
,	PUN	,
reprit	VER:simp	reprendre
Brujon	NAM	brujon
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Où	PRO:REL	où
trouver	VER:infi	trouver
un	DET:ART	un
moucheron	NOM	moucheron
?	SENT	?
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
Gueulemer	VER:infi	gueulemer
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Attendez	VER:pres	attendre
,	PUN	,
dit	VER:pres	dire
Montparnasse	NAM	montparnasse
.	SENT	.
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
ai	VER:pres	avoir
l'	DET:ART	le
affaire	NOM	affaire
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
entr'ouvrit	VER:simp	entr'ouvrir
doucement	ADV	doucement
la	DET:ART	le
porte	NOM	porte
de	PRP	de
la	DET:ART	le
palissade	NOM	palissade
,	PUN	,
s'	PRO:PER	se
assura	VER:simp	assurer
qu'	KON	que
aucun	PRO:IND	aucun
passant	NOM	passant
ne	ADV	ne
traversait	VER:impf	traverser
la	DET:ART	le
rue	NOM	rue
,	PUN	,
sortit	VER:simp	sortir
avec	PRP	avec
précaution	NOM	précaution
,	PUN	,
referma	VER:simp	refermer
la	DET:ART	le
porte	NOM	porte
derrière	PRP	derrière
lui	PRO:PER	lui
,	PUN	,
et	KON	et
partit	VER:simp	partir
en	PRP	en
courant	NOM	courant
dans	PRP	dans
la	DET:ART	le
direction	NOM	direction
de	PRP	de
la	DET:ART	le
Bastille	NAM	bastille
.	SENT	.
<EOS>	<EOS>	<EOS>
Sept	NUM	sept
ou	KON	ou
huit	NUM	huit
minutes	NOM	minute
s'	PRO:PER	se
écoulèrent	VER:simp	écouler
,	PUN	,
huit	NUM	huit
mille	NUM	mille
siècles	NOM	siècle
pour	PRP	pour
Thénardier	NAM	thénardier
;	PUN	;
Babet	NAM	babet
,	PUN	,
Brujon	NAM	brujon
et	KON	et
Gueulemer	NAM	gueulemer
ne	ADV	ne
desserraient	VER:impf	desserrer
pas	ADV	pas
les	DET:ART	le
dents	NOM	dent
;	PUN	;
la	DET:ART	le
porte	NOM	porte
se	PRO:PER	se
rouvrit	VER:simp	rouvrir
enfin	ADV	enfin
,	PUN	,
et	KON	et
Montparnasse	NAM	montparnasse
parut	VER:simp	paraître
,	PUN	,
essoufflé	VER:pper	essouffler
,	PUN	,
et	KON	et
amenant	VER:ppre	amener
Gavroche	NAM	gavroche
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
pluie	NOM	pluie
continuait	VER:impf	continuer
de	PRP	de
faire	VER:infi	faire
la	DET:ART	le
rue	NOM	rue
complètement	ADV	complètement
déserte	ADJ	désert
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
petit	ADJ	petit
Gavroche	NAM	gavroche
entra	VER:simp	entrer
dans	PRP	dans
l'	DET:ART	le
enceinte	NOM	enceinte
et	KON	et
regarda	VER:simp	regarder
ces	PRO:DEM	ce
figures	NOM	figure
de	PRP	de
bandits	NOM	bandit
d'	PRP	de
un	DET:ART	un
air	NOM	air
tranquille	ADJ	tranquille
.	SENT	.
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
eau	NOM	eau
lui	PRO:PER	lui
dégouttait	VER:impf	dégoutter
des	PRP:det	du
cheveux	NOM	cheveu
.	SENT	.
<EOS>	<EOS>	<EOS>
Gueulemer	NAM	gueulemer
lui	PRO:PER	lui
adressa	VER:simp	adresser
la	DET:ART	le
parole	NOM	parole
:	PUN	:
--	PUN	--
Mioche	NOM	mioche
,	PUN	,
es	VER:pres	être
-tu	PRO:PER	tu
un	DET:ART	un
homme	NOM	homme
?	SENT	?
<EOS>	<EOS>	<EOS>
Gavroche	NAM	gavroche
haussa	VER:simp	hausser
les	DET:ART	le
épaules	NOM	épaule
et	KON	et
répondit	VER:simp	répondre
:	PUN	:
--	PUN	--
Un	DET:ART	un
môme	NOM	môme
comme	KON	comme
mézig	NOM	mézig
est	VER:pres	être
un	DET:ART	un
orgue	NOM	orgue
,	PUN	,
et	KON	et
des	PRP:det	du
orgues	NOM	orgue
comme	KON	comme
vousailles	NOM	vousailles
sont	VER:pres	être
des	PRP:det	du
mômes	NOM	môme
[	PUN	[
86	NUM	@card@
]	PUN	]
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Comme	KON	comme
le	DET:ART	le
mion	NOM	mion
joue	VER:pres	jouer
du	PRP:det	du
crachoir	NOM	crachoir
[	PUN	[
87	NUM	@card@
]	PUN	]
!	SENT	!
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
écria	VER:simp	écrier
Babet	NAM	babet
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Le	DET:ART	le
môme	NOM	môme
pantinois	NOM	pantinois
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
maquillé	VER:pper	maquiller
de	PRP	de
fertille	NOM	fertille
lansquinée	VER:pper	lansquiner
[	PUN	[
88	NUM	@card@
]	PUN	]
,	PUN	,
ajouta	VER:simp	ajouter
Brujon	NAM	brujon
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Qu'	PRO:REL	que
est	VER:pres	être
-ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
vous	PRO:PER	vous
faut	VER:pres	falloir
?	SENT	?
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
Gavroche	NAM	gavroche
.	SENT	.
<EOS>	<EOS>	<EOS>
Montparnasse	NAM	montparnasse
répondit	VER:simp	répondre
:	PUN	:
--	PUN	--
Grimper	VER:infi	grimper
par	PRP	par
ce	PRO:DEM	ce
tuyau	NOM	tuyau
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Avec	PRP	avec
cette	PRO:DEM	ce
veuve	NOM	veuf
[	PUN	[
89	NUM	@card@
]	PUN	]
,	PUN	,
fit	VER:simp	faire
Babet	NAM	babet
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Et	KON	et
ligoter	VER:infi	ligoter
la	DET:ART	le
tortouse	NOM	tortouse
[	PUN	[
90	NUM	@card@
]	PUN	]
,	PUN	,
continua	VER:simp	continuer
Brujon	NAM	brujon
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Au	PRP:det	au
monté	ADJ	monté
du	PRP:det	du
montant	NOM	montant
[	PUN	[
91	NUM	@card@
]	PUN	]
,	PUN	,
reprit	VER:simp	reprendre
Babet	NAM	babet
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Au	PRP:det	au
pieu	NOM	pieu
de	PRP	de
la	DET:ART	le
vanterne	NOM	vanterne
[	PUN	[
92	NUM	@card@
]	PUN	]
,	PUN	,
ajouta	VER:simp	ajouter
Brujon	NAM	brujon
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Et	KON	et
puis	ADV	puis
?	SENT	?
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
Gavroche	NAM	gavroche
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Voilà	ADV	voilà
!	SENT	!
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
Gueulemer	VER:infi	gueulemer
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
gamin	NOM	gamin
examina	VER:simp	examiner
la	DET:ART	le
corde	NOM	corde
,	PUN	,
le	DET:ART	le
tuyau	NOM	tuyau
,	PUN	,
le	DET:ART	le
mur	NOM	mur
,	PUN	,
les	DET:ART	le
fenêtres	NOM	fenêtre
,	PUN	,
et	KON	et
fit	VER:simp	faire
cet	PRO:DEM	ce
inexprimable	ADJ	inexprimable
et	KON	et
dédaigneux	ADJ	dédaigneux
bruit	VER:pres	bruir|bruire
des	PRP:det	du
lèvres	NOM	lèvre
qui	PRO:REL	qui
signifie	VER:pres	signifier
:	PUN	:
--	PUN	--
Que	KON	que
ça	PRO:DEM	cela
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
Il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
un	DET:ART	un
homme	NOM	homme
là-haut	ADV	là-haut
que	KON	que
tu	PRO:PER	tu
sauveras	VER:futu	sauver
,	PUN	,
reprit	VER:simp	reprendre
Montparnasse	NAM	montparnasse
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Veux	VER:pres	vouloir
-tu	PRO:PER	tu
?	SENT	?
<EOS>	<EOS>	<EOS>
reprit	VER:simp	reprendre
Brujon	NAM	brujon
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Serin	NOM	serin
!	SENT	!
<EOS>	<EOS>	<EOS>
répondit	VER:simp	répondre
l'	DET:ART	le
enfant	NOM	enfant
comme	KON	comme
si	KON	si
la	DET:ART	le
question	NOM	question
lui	PRO:PER	lui
paraissait	VER:impf	paraître
inouïe	NOM	inouïe
;	PUN	;
et	KON	et
il	PRO:PER	il
ôta	VER:simp	ôter
ses	DET:POS	son
souliers	NOM	soulier
.	SENT	.
<EOS>	<EOS>	<EOS>
Gueulemer	NAM	gueulemer
saisit	VER:pres	saisir
Gavroche	NAM	gavroche
d'	PRP	de
un	DET:ART	un
bras	NOM	bras
,	PUN	,
le	PRO:PER	le
posa	VER:simp	poser
sur	PRP	sur
le	DET:ART	le
toit	NOM	toit
de	PRP	de
la	DET:ART	le
baraque	NOM	baraque
,	PUN	,
dont	PRO:REL	dont
les	DET:ART	le
planches	NOM	planche
vermoulues	ADJ	vermoulu
pliaient	VER:impf	plier
sous	PRP	sous
le	DET:ART	le
poids	NOM	poids
de	PRP	de
l'	DET:ART	le
enfant	NOM	enfant
,	PUN	,
et	KON	et
lui	PRO:PER	lui
remit	VER:simp	remettre
la	DET:ART	le
corde	NOM	corde
que	KON	que
Brujon	NAM	brujon
avait	VER:impf	avoir
renouée	VER:pper	renouer
pendant	PRP	pendant
l'	DET:ART	le
absence	NOM	absence
de	PRP	de
Montparnasse	NAM	montparnasse
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
gamin	NOM	gamin
se	PRO:PER	se
dirigea	VER:simp	diriger
vers	PRP	vers
le	DET:ART	le
tuyau	NOM	tuyau
où	PRO:REL	où
il	PRO:PER	il
était	VER:impf	être
facile	ADJ	facile
d'	PRP	de
entrer	VER:infi	entrer
grâce	NOM	grâce
à	PRP	à
une	DET:ART	un
large	ADJ	large
crevasse	NOM	crevasse
qui	PRO:REL	qui
touchait	VER:impf	toucher
au	PRP:det	au
toit	NOM	toit
.	SENT	.
<EOS>	<EOS>	<EOS>
Au	PRP:det	au
moment	NOM	moment
où	PRO:REL	où
il	PRO:PER	il
allait	VER:impf	aller
monter	VER:infi	monter
,	PUN	,
Thénardier	NAM	thénardier
,	PUN	,
qui	PRO:REL	qui
voyait	VER:impf	voir
le	DET:ART	le
salut	NOM	salut
et	KON	et
la	DET:ART	le
vie	NOM	vie
s'	PRO:PER	se
approcher	VER:infi	approcher
,	PUN	,
se	PRO:PER	se
pencha	VER:simp	pencher
au	PRP:det	au
bord	NOM	bord
du	PRP:det	du
mur	NOM	mur
;	PUN	;
la	DET:ART	le
première	NUM	premier
lueur	NOM	lueur
du	PRP:det	du
jour	NOM	jour
blanchissait	VER:impf	blanchir
son	DET:POS	son
front	NOM	front
inondé	VER:pper	inonder
de	PRP	de
sueur	NOM	sueur
,	PUN	,
ses	DET:POS	son
pommettes	NOM	pommette
livides	ADJ	livide
,	PUN	,
son	DET:POS	son
nez	NOM	nez
effilé	VER:pper	effiler
et	KON	et
sauvage	ADJ	sauvage
,	PUN	,
sa	DET:POS	son
barbe	NOM	barbe
grise	VER:pres	griser
toute	PRO:IND	tout
hérissée	NOM	hérissé
,	PUN	,
et	KON	et
Gavroche	NAM	gavroche
le	PRO:PER	le
reconnut	VER:simp	reconnaître
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Tiens	INT	tiens
!	SENT	!
<EOS>	<EOS>	<EOS>
dit-il	NOM	dit-il
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
mon	DET:POS	mon
père	NOM	père
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Oh	INT	oh
!	SENT	!
<EOS>	<EOS>	<EOS>
cela	PRO:DEM	cela
n'	ADV	ne
empêche	VER:pres	empêcher
pas	ADV	pas
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
prenant	VER:ppre	prendre
la	DET:ART	le
corde	NOM	corde
dans	PRP	dans
ses	DET:POS	son
dents	NOM	dent
,	PUN	,
il	PRO:PER	il
commença	VER:simp	commencer
résolûment	VER:pres	résolûment
l'	DET:ART	le
escalade	NOM	escalade
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
parvint	VER:simp	parvenir
au	PRP:det	au
haut	NOM	haut
de	PRP	de
la	DET:ART	le
masure	NOM	masure
,	PUN	,
enfourcha	VER:simp	enfourcher
le	DET:ART	le
vieux	ADJ	vieux
mur	NOM	mur
comme	KON	comme
un	DET:ART	un
cheval	NOM	cheval
,	PUN	,
et	KON	et
noua	VER:simp	nouer
solidement	ADV	solidement
la	DET:ART	le
corde	NOM	corde
à	PRP	à
la	DET:ART	le
traverse	NOM	traverse
supérieure	ADJ	supérieur
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
.	SENT	.
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
moment	NOM	moment
après	KON	après
,	PUN	,
Thénardier	NAM	thénardier
était	VER:impf	être
dans	PRP	dans
la	DET:ART	le
rue	NOM	rue
.	SENT	.
<EOS>	<EOS>	<EOS>
Dès	PRP	dès
qu'	PRO:REL	que
il	PRO:PER	il
eut	VER:simp	avoir
touché	VER:pper	toucher
le	DET:ART	le
pavé	NOM	pavé
,	PUN	,
dès	PRP	dès
qu'	KON	que
il	PRO:PER	il
se	PRO:PER	se
sentit	VER:simp	sentir
hors	PRP	hors
de	PRP	de
danger	NOM	danger
,	PUN	,
il	PRO:PER	il
ne	ADV	ne
fut	VER:simp	être
plus	ADV	plus
ni	KON	ni
fatigué	VER:pper	fatiguer
,	PUN	,
ni	KON	ni
transi	VER:pper	transir
,	PUN	,
ni	KON	ni
tremblant	VER:ppre	trembler
;	PUN	;
les	DET:ART	le
choses	NOM	chose
terribles	ADJ	terrible
dont	PRO:REL	dont
il	PRO:PER	il
sortait	VER:impf	sortir
s'	PRO:PER	se
évanouirent	VER:simp	évanouir
comme	ADV	comme
une	DET:ART	un
fumée	NOM	fumée
,	PUN	,
toute	PRO:IND	tout
cette	PRO:DEM	ce
étrange	NOM	étrange
et	KON	et
féroce	ADJ	féroce
intelligence	NOM	intelligence
se	PRO:PER	se
réveilla	VER:simp	réveiller
,	PUN	,
et	KON	et
se	PRO:PER	se
trouva	VER:simp	trouver
debout	ADV	debout
et	KON	et
libre	ADJ	libre
,	PUN	,
prête	ADJ	prêt
à	PRP	à
marcher	VER:infi	marcher
devant	PRP	devant
elle	PRO:PER	elle
.	SENT	.
<EOS>	<EOS>	<EOS>
Voici	ADV	voici
quel	PRO:REL	quel
fut	VER:simp	être
le	DET:ART	le
premier	NUM	premier
mot	NOM	mot
de	PRP	de
cet	PRO:DEM	ce
homme	NOM	homme
:	PUN	:
--	PUN	--
Maintenant	ADV	maintenant
,	PUN	,
qui	PRO:REL	qui
allons-nous	VER:subi	allons-nous
manger	VER:infi	manger
?	SENT	?
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
est	VER:pres	être
inutile	ADJ	inutile
d'	PRP	de
expliquer	VER:infi	expliquer
le	DET:ART	le
sens	NOM	sens
de	PRP	de
ce	PRO:DEM	ce
mot	NOM	mot
affreusement	ADV	affreusement
transparent	ADJ	transparent
qui	PRO:REL	qui
signifie	VER:pres	signifier
tout	ADV	tout
à	PRP	à
la	DET:ART	le
fois	NOM	fois
tuer	VER:infi	tuer
,	PUN	,
assassiner	VER:infi	assassiner
et	KON	et
dévaliser	VER:infi	dévaliser
.	SENT	.
<EOS>	<EOS>	<EOS>
Manger	VER:infi	manger
,	PUN	,
sens	NOM	sens
vrai	ADJ	vrai
:	PUN	:
dévorer	VER:infi	dévorer
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Rencognons-nous	NOM	rencognons-nous
bien	ADJ	bien
,	PUN	,
dit	VER:pres	dire
Brujon	NAM	brujon
.	SENT	.
<EOS>	<EOS>	<EOS>
Finissons	VER:pres	finir
en	PRP	en
trois	NUM	trois
mots	NOM	mot
,	PUN	,
et	KON	et
nous	PRO:PER	nous
nous	PRO:PER	nous
séparerons	VER:futu	séparer
tout	ADV	tout
de	PRP	de
suite	NOM	suite
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
une	DET:ART	un
affaire	NOM	affaire
qui	PRO:REL	qui
avait	VER:impf	avoir
l'	DET:ART	le
air	NOM	air
bonne	ADJ	bon
rue	VER:pres	ruer
Plumet	NOM	plumet
,	PUN	,
une	DET:ART	un
rue	NOM	rue
déserte	ADJ	désert
,	PUN	,
une	DET:ART	un
maison	NOM	maison
isolée	VER:pper	isoler
,	PUN	,
une	DET:ART	un
vieille	ADJ	vieux
grille	NOM	grille
pourrie	VER:pper	pourrir
sur	PRP	sur
un	DET:ART	un
jardin	NOM	jardin
,	PUN	,
des	PRP:det	du
femmes	NOM	femme
seules	ADJ	seul
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Eh	INT	eh
bien	ADV	bien
!	SENT	!
<EOS>	<EOS>	<EOS>
pourquoi	ADV	pourquoi
pas	ADV	pas
?	SENT	?
<EOS>	<EOS>	<EOS>
demanda	VER:simp	demander
Thénardier	NAM	thénardier
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Ta	DET:POS	ton
fée	NOM	fée
[	PUN	[
93	NUM	@card@
]	PUN	]
,	PUN	,
Éponine	NOM	éponine
,	PUN	,
a	VER:pres	avoir
été	VER:pper	être
voir	VER:infi	voir
la	DET:ART	le
chose	NOM	chose
,	PUN	,
répondit	VER:simp	répondre
Babet	NAM	babet
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Et	KON	et
elle	PRO:PER	elle
a	VER:pres	avoir
apporté	VER:pper	apporter
un	DET:ART	un
biscuit	NOM	biscuit
à	PRP	à
Magnon	NAM	magnon
,	PUN	,
ajouta	VER:simp	ajouter
Gueulemer	NAM	gueulemer
.	SENT	.
<EOS>	<EOS>	<EOS>
Rien	NOM	rien
à	PRP	à
maquiller	VER:infi	maquiller
là	ADV	là
[	PUN	[
94	NUM	@card@
]	PUN	]
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
La	DET:ART	le
fée	NOM	fée
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
loffe	ADJ	loffe
[	PUN	[
95	NUM	@card@
]	PUN	]
,	PUN	,
fit	VER:simp	faire
Thénardier	NAM	thénardier
.	SENT	.
<EOS>	<EOS>	<EOS>
Pourtant	ADV	pourtant
il	PRO:PER	il
faudra	VER:futu	falloir
voir	VER:infi	voir
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Oui	INT	oui
,	PUN	,
oui	INT	oui
,	PUN	,
dit	VER:pres	dire
Brujon	NAM	brujon
,	PUN	,
il	PRO:PER	il
faudra	VER:futu	falloir
voir	VER:infi	voir
.	SENT	.
<EOS>	<EOS>	<EOS>
Cependant	ADV	cependant
aucun	PRO:IND	aucun
de	PRP	de
ces	PRO:DEM	ce
hommes	NOM	homme
n'	ADV	ne
avait	VER:impf	avoir
plus	ADV	plus
l'	DET:ART	le
air	NOM	air
de	PRP	de
voir	VER:infi	voir
Gavroche	NAM	gavroche
qui	PRO:REL	qui
,	PUN	,
pendant	PRP	pendant
ce	PRO:DEM	ce
colloque	NOM	colloque
,	PUN	,
s'	PRO:PER	se
était	VER:impf	être
assis	VER:pper	asseoir
sur	PRP	sur
une	NUM	un
des	PRP:det	du
bornes	NOM	borne
de	PRP	de
la	DET:ART	le
palissade	NOM	palissade
;	PUN	;
il	PRO:PER	il
attendit	VER:simp	attendre
quelques	PRO:IND	quelque
instants	ADJ	instant
,	PUN	,
peut-être	ADV	peut-être
que	KON	que
son	DET:POS	son
père	NOM	père
se	PRO:PER	se
tournât	VER:subi	tourner
vers	PRP	vers
lui	PRO:PER	lui
,	PUN	,
puis	ADV	puis
il	PRO:PER	il
remit	VER:simp	remettre
ses	DET:POS	son
souliers	NOM	soulier
,	PUN	,
et	KON	et
dit	VER:pper	dire
:	PUN	:
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
fini	VER:pper	finir
?	SENT	?
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
n'	ADV	ne
avez	VER:pres	avoir
plus	ADV	plus
besoin	NOM	besoin
de	PRP	de
moi	PRO:PER	moi
,	PUN	,
les	DET:ART	le
hommes	NOM	homme
?	SENT	?
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
voilà	ADV	voilà
tirés	VER:pper	tirer
d'	PRP	de
affaire	NOM	affaire
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
m'	PRO:PER	me
en	PRO:PER	en
vas	VER:pres	aller
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
j'	PRO:PER	je
aille	VER:pres	ailler
lever	VER:infi	lever
mes	DET:POS	mon
mômes	NOM	môme
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
s'	PRO:PER	se
en	PRO:PER	en
alla	VER:simp	aller
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
cinq	NUM	cinq
hommes	NOM	homme
sortirent	VER:simp	sortir
l'	DET:ART	le
un	NOM	un
après	PRP	après
l'	DET:ART	le
autre	ADJ	autre
de	PRP	de
la	DET:ART	le
palissade	NOM	palissade
.	SENT	.
<EOS>	<EOS>	<EOS>
Quand	KON	quand
Gavroche	NAM	gavroche
eut	VER:simp	avoir
disparu	VER:pper	disparaître
au	PRP:det	au
tournant	NOM	tournant
de	PRP	de
la	DET:ART	le
rue	NOM	rue
des	PRP:det	du
Ballets	NAM	ballets
,	PUN	,
Babet	NAM	babet
prit	VER:simp	prendre
Thénardier	NAM	thénardier
à	PRP	à
part	NOM	part
:	PUN	:
--	PUN	--
As	VER:pres	avoir
-tu	PRO:PER	tu
regardé	VER:pper	regarder
ce	PRO:DEM	ce
mion	NOM	mion
?	SENT	?
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
demanda-t-il	NOM	demanda-t-il
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Quel	PRO:REL	quel
mion	NOM	mion
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Le	DET:ART	le
mion	NOM	mion
qui	PRO:REL	qui
a	VER:pres	avoir
grimpé	VER:pper	grimper
au	PRP:det	au
mur	NOM	mur
et	KON	et
t'	PRO:PER	te
a	VER:pres	avoir
porté	VER:pper	porter
la	DET:ART	le
corde	NOM	corde
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Pas	ADV	pas
trop	ADV	trop
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Eh	INT	eh
bien	ADV	bien
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
sais	VER:pres	savoir
pas	ADV	pas
,	PUN	,
mais	KON	mais
il	PRO:PER	il
me	PRO:PER	me
semble	VER:pres	sembler
que	KON	que
c'	PRO:DEM	ce
est	VER:pres	être
ton	DET:POS	ton
fils	NOM	fil|fils
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Bah	INT	bah
!	SENT	!
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
Thénardier	NAM	thénardier
,	PUN	,
crois	VER:pres	croire
-tu	PRO:PER	tu
?	SENT	?
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
s'	PRO:PER	se
en	PRO:PER	en
alla	VER:simp	aller
.	SENT	.
<EOS>	<EOS>	<EOS>
Livre	NOM	livre
septième	ADJ	septième
--	PUN	--
L'	DET:ART	le
argot	NOM	argot
Chapitre	NAM	chapitre
I	NUM	i
--	PUN	--
Origine	NAM	origine
[	PUN	[
96	NUM	@card@
]	PUN	]
Pigritia	NAM	pigritia
[	PUN	[
97	NUM	@card@
]	PUN	]
est	VER:pres	être
un	DET:ART	un
mot	NOM	mot
terrible	ADJ	terrible
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
engendre	VER:pres	engendrer
un	DET:ART	un
monde	NOM	monde
,	PUN	,
la	DET:ART	le
pègre	NOM	pègre
,	PUN	,
lisez	VER:pres	lire|liser
:	PUN	:
le	DET:ART	le
vol	NOM	vol
,	PUN	,
et	KON	et
un	DET:ART	un
enfer	NOM	enfer
,	PUN	,
la	DET:ART	le
